first_passage_time_to_4
129
10
49
23
23
98
98
98
36
23
142
23
98
23
23
142
142
111
49
49
49
111
111
23
23
111
49
111
142
67
67
67
93
10
62
111
111
49
49
49
62
10
62
10
36
124
124
124
36
31
124
124
124
31
31
124
124
31
124
31
62
80
80
80
168
18
31
124
124
31
31
31
62
31
23
31
23
31
31
49
49
18
44
44
44
18
18
44
44
93
31
93
137
93
93
44
44
18
137
18
18
44
44
44
93
18
88
18
44
44
44
44
137
106
18
62
62
106
106
57
57
106
31
106
150
44
44
44
57
13
31
31
31
119
119
119
150
119
31
119
57
119
119
119
119
26
119
57
57
26
26
75
75
26
75
26
101
119
119
119
70
26
57
18
18
18
18
18
70
26
44
26
132
39
39
39
132
26
39
39
39
26
26
132
132
88
132
88
39
88
88
132
132
13
26
132
132
39
39
39
83
39
39
39
39
39
39
31
31
13
57
57
57
13
13
52
52
101
26
101
145
101
101
39
39
114
145
26
26
26
26
26
176
114
145
114
26
52
52
52
145
114
114
26
26
114
114
52
52
70
145
70
44
70
70
96
96
21
65
114
114
52
52
52
114
13
65
13
52
13
13
39
39
34
127
127
127
34
34
127
127
34
127
34
65
127
127
127
114
21
127
34
34
83
83
83
127
21
171
21
83
127
127
127
34
34
34
34
34
34
34
26
26
34
26
34
26
52
52
52
127
21
47
47
47
21
21
21
140
96
47
96
34
96
96
140
140
21
96
47
47
21
21
140
140
47
21
47
34
47
47
96
96
109
91
21
21
47
47
47
47
109
140
109
39
65
65
65
91
109
109
60
60
109
109
34
34
47
153
47
60
47
47
60
60
8
34
34
34
122
122
122
34
122
153
122
122
122
122
60
60
29
122
122
122
29
29
122
122
29
60
29
91
78
78
78
166
29
78
29
29
122
122
122
73
29
73
29
60
21
21
21
166
29
21
21
21
29
29
47
47
42
135
42
135
42
42
135
135
16
42
42
42
29
29
29
73
91
135
91
29
91
91
42
42
16
91
135
135
16
16
29
29
42
135
42
91
42
42
86
86
16
42
42
42
42
42
42
135
16
34
16
34
60
60
60
60
104
16
55
55
104
104
29
29
104
148
104
55
42
42
42
55
24
148
29
29
29
29
29
55
117
179
117
148
117
117
29
29
117
55
55
55
117
117
117
117
117
29
117
55
55
55
55
86
24
148
73
73
73
73
73
47
24
99
24
117
117
117
117
68
16
55
55
55
16
16
68
68
16
55
16
68
42
42
42
161
24
130
130
130
37
37
37
130
37
130
37
130
37
37
68
68
24
130
130
130
24
24
130
130
86
37
86
68
86
86
130
130
37
174
24
24
130
130
130
86
37
37
37
81
37
37
37
174
37
37
29
29
37
37
29
29
55
29
55
81
55
55
130
130
11
50
50
50
24
24
24
143
99
143
99
50
99
99
37
37
24
99
143
143
24
24
99
99
24
50
24
174
143
143
143
99
112
24
50
50
50
50
50
143
112
99
112
50
24
24
24
50
112
50
50
50
112
112
143
143
68
42
68
24
68
68
94
94
11
112
63
63
112
112
112
156
50
37
50
112
50
50
63
63
11
50
63
63
11
11
37
37
125
37
125
112
125
125
37
37
32
156
125
125
125
125
125
94
32
63
32
63
125
125
125
112
32
32
125
125
32
32
63
63
81
94
81
125
81
81
169
169
19
81
32
32
125
125
125
32
32
76
32
125
32
32
63
63
32
24
24
24
32
32
24
24
32
24
32
76
50
50
50
125
19
138
45
45
45
45
45
50
19
138
19
138
45
45
45
138
94
32
32
32
94
94
138
138
94
32
94
138
45
45
45
169
19
94
138
138
19
19
19
94
45
32
45
138
45
45
94
94
19
45
89
89
19
19
45
45
45
45
45
45
45
45
138
138
107
37
19
19
63
63
63
89
107
63
107
138
58
58
58
151
107
107
32
32
107
107
151
151
45
58
45
58
45
45
58
58
14
151
32
32
32
32
32
107
120
58
120
32
120
120
151
151
120
120
32
32
120
120
58
58
120
58
120
151
120
120
120
58
27
32
120
120
58
58
58
58
27
89
27
120
76
76
76
164
27
76
76
76
27
27
102
102
120
120
120
71
120
120
71
71
27
58
58
58
19
19
19
164
19
71
19
19
19
19
71
71
27
45
45
45
27
27
133
133
40
133
40
71
40
40
133
133
27
133
40
40
40
40
40
102
27
71
27
71
133
133
133
133
89
27
133
133
89
89
40
40
89
71
89
40
133
133
133
71
14
177
27
27
133
133
133
40
40
89
40
133
40
40
84
84
40
40
40
40
40
40
40
40
40
32
40
133
32
32
32
177
14
32
58
58
58
58
58
58
14
133
14
146
53
53
53
146
102
27
27
27
102
102
146
146
102
53
102
53
40
40
40
53
115
102
146
146
27
27
27
102
27
102
27
53
27
27
177
177
115
146
146
146
115
115
27
27
53
53
53
40
53
53
146
146
115
102
115
115
27
27
27
146
115
53
115
53
53
53
53
84
71
115
146
146
71
71
45
45
71
27
71
45
97
97
97
97
22
115
66
66
115
115
115
66
53
159
53
40
53
53
115
115
14
53
66
66
14
14
53
53
14
66
14
159
40
40
40
159
35
40
128
128
128
128
128
66
35
40
35
128
128
128
128
159
35
128
128
128
35
35
66
66
128
66
128
128
128
128
115
115
22
35
128
128
35
35
35
66
84
66
84
35
84
84
128
128
22
84
172
172
22
22
84
84
128
35
128
84
128
128
35
35
35
79
35
35
35
35
35
172
35
66
35
66
27
27
27
128
35
35
27
27
35
35
27
27
53
79
53
172
53
53
128
128
22
141
48
48
48
48
48
48
22
53
22
141
22
22
141
141
97
48
48
48
97
97
35
35
97
35
97
79
141
141
141
172
22
35
97
97
48
48
48
79
22
172
22
79
141
141
141
97
48
22
22
22
48
48
35
35
48
141
48
141
97
97
97
48
110
48
92
92
22
22
22
48
48
48
48
48
48
48
48
48
110
48
141
141
110
110
40
40
66
22
66
40
66
66
92
92
110
66
110
110
61
61
61
154
110
154
110
154
35
35
35
61
48
110
154
154
48
48
61
61
48
61
48
154
61
61
61
154
9
154
35
35
35
35
35
35
123
110
123
35
123
123
35
35
123
123
154
154
123
123
123
123
123
35
123
92
61
61
61
48
30
61
123
123
123
123
123
110
30
61
30
35
123
123
123
105
30
61
61
61
30
30
92
92
79
123
79
154
79
79
167
167
30
79
79
79
30
30
30
79
123
105
123
30
123
123
74
74
30
123
74
74
30
30
61
61
22
61
22
74
22
22
167
167
30
74
22
22
22
22
22
105
30
74
30
167
48
48
48
123
43
30
136
136
43
43
136
136
43
74
43
48
136
136
136
74
17
136
43
43
43
43
43
136
30
105
30
74
30
30
74
74
92
136
136
136
92
92
30
30
92
136
92
48
43
43
43
167
17
74
92
92
136
136
136
118
17
74
17
92
30
30
30
180
43
136
136
136
43
43
92
92
43
136
43
43
87
87
87
136
17
43
43
43
43
43
43
74
43
43
43
35
43
43
136
136
17
35
35
35
17
17
35
35
61
61
61
87
61
61
61
61
105
136
17
17
56
56
56
149
105
149
105
56
30
30
30
118
105
105
149
149
105
105
56
56
43
56
43
149
43
43
56
56
25
105
149
149
30
30
30
149
30
105
30
105
30
30
56
56
118
30
180
180
118
118
149
149
118
149
118
105
30
30
30
87
118
56
56
56
56
56
56
149
118
149
118
105
118
118
118
56
118
30
30
30
118
118
56
56
56
56
56
56
56
56
87
87
25
118
149
149
74
74
74
162
74
48
74
74
74
74
48
48
25
100
100
100
25
25
118
118
118
69
118
30
118
118
69
69
17
162
56
56
56
56
56
69
17
118
17
162
69
69
69
118
17
17
56
56
17
17
69
69
43
162
43
118
43
43
162
162
25
43
131
131
131
131
131
131
38
69
38
43
38
38
131
131
38
131
131
131
38
38
131
131
38
131
38
100
69
69
69
206
25
69
131
131
131
131
131
131
25
118
25
69
131
131
131
43
87
38
38
38
87
87
69
69
87
38
87
100
131
131
131
69
38
87
175
175
25
25
25
61
131
87
131
38
131
131
87
87
38
131
38
38
38
38
82
82
38
38
38
131
38
38
175
175
38
69
38
38
30
30
30
82
38
131
38
175
30
30
30
175
56
38
30
30
56
56
82
82
56
175
56
56
131
131
131
113
12
144
51
51
51
51
51
144
25
51
25
51
25
25
144
144
100
25
144
144
100
100
51
51
100
51
100
144
38
38
38
51
25
38
100
100
144
144
144
144
25
175
25
100
100
100
100
82
25
51
51
51
25
25
175
175
144
82
144
100
144
144
100
100
113
25
25
25
51
51
51
188
51
38
51
51
51
51
144
144
113
100
100
100
113
113
51
51
25
95
25
144
25
25
51
51
113
51
51
51
51
51
51
82
113
51
113
43
144
144
144
43
69
113
43
43
69
69
25
25
69
43
69
69
95
95
95
95
12
69
113
113
64
64
64
25
113
157
113
64
113
113
157
157
51
38
38
38
51
51
113
113
51
157
51
95
64
64
64
64
12
64
51
51
64
64
64
126
12
157
12
113
38
38
38
157
126
38
38
38
126
126
113
113
126
38
126
64
38
38
38
170
33
126
157
157
126
126
126
157
126
126
126
38
126
126
95
95
33
64
64
64
33
33
64
64
126
126
126
157
126
126
113
113
33
64
33
33
126
126
126
64
33
108
33
64
64
64
64
64
82
33
95
95
82
82
126
126
82
157
82
56
170
170
170
157
20
82
82
82
33
33
33
56
126
82
126
108
126
126
33
33
33
126
77
77
33
33
126
126
33
77
33
170
64
64
64
170
33
64
25
25
25
25
25
126
33
170
33
77
25
25
25
77
33
25
25
25
33
33
77
77
51
170
51
51
51
51
126
126
20
33
139
139
46
46
46
126
46
139
46
46
46
46
51
51
20
139
139
139
20
20
139
139
46
46
46
139
46
46
139
139
95
108
33
33
33
33
33
214
95
77
95
139
139
139
139
170
95
95
33
33
95
95
139
139
46
51
46
77
46
46
170
170
20
77
95
95
139
139
139
95
20
121
20
139
20
20
95
95
46
33
33
33
46
46
139
139
46
139
46
46
95
95
95
46
20
139
46
46
90
90
90
139
20
139
20
46
46
46
46
46
46
46
46
46
46
46
46
46
46
38
46
38
139
139
139
152
108
38
38
38
20
20
20
90
64
38
64
64
64
64
90
90
108
64
64
64
108
108
139
139
59
20
59
152
59
59
152
152
108
152
108
108
33
33
33
59
108
121
108
152
152
152
152
90
46
108
59
59
46
46
59
59
46
152
46
59
59
59
59
152
15
108
152
152
33
33
33
152
33
152
33
33
33
33
108
108
121
33
59
59
121
121
33
33
121
183
121
134
152
152
152
90
121
152
121
121
33
33
33
33
121
90
121
59
59
59
59
46
121
59
59
59
121
121
152
152
121
108
121
108
121
121
59
59
28
33
33
33
121
121
121
103
59
59
59
121
59
59
59
59
28
59
90
90
28
28
121
121
77
152
77
51
77
77
165
165
28
51
77
77
77
77
77
196
28
51
28
77
103
103
103
59
121
28
121
121
121
121
72
72
121
33
121
72
72
72
72
165
28
165
59
59
59
59
59
46
20
72
20
121
20
20
165
165
20
72
72
72
20
20
20
20
20
59
20
103
72
72
72
165
28
165
46
46
46
46
46
121
28
165
28
46
134
134
134
46
41
134
134
134
41
41
72
72
41
46
41
46
134
134
134
72
28
134
134
134
41
41
41
134
41
134
41
134
41
41
103
103
28
72
72
72
28
28
72
72
134
134
134
134
134
134
134
134
90
121
28
28
134
134
134
72
90
46
90
72
41
41
41
165
90
90
72
72
90
90
41
41
134
103
134
116
134
134
72
72
15
90
178
178
28
28
28
178
134
64
134
90
134
134
41
41
41
134
90
90
41
41
134
134
41
41
41
90
85
85
85
134
41
41
41
41
41
41
41
85
41
178
41
72
41
41
41
134
41
33
33
33
41
41
134
134
33
178
33
41
33
33
178
178
15
41
33
33
59
59
59
116
59
85
59
59
59
59
59
59
15
134
134
134
15
15
147
147
54
54
54
147
54
54
147
147
103
54
28
28
28
28
28
116
103
147
103
147
147
147
147
147
103
103
54
54
103
103
54
54
41
147
41
54
41
41
54
54
116
41
103
103
147
147
147
103
28
147
28
147
28
28
103
103
28
103
103
103
28
28
54
54
28
54
28
85
178
178
178
129
116
85
147
147
147
147
147
54
116
103
116
129
28
28
28
85
54
54
54
54
54
54
41
41
54
54
54
147
147
147
147
77
116
103
103
103
116
116
116
54
28
54
28
98
28
28
147
147
116
28
54
54
116
116
54
54
54
54
54
54
54
54
85
85
72
54
116
116
147
147
147
46
72
46
72
160
46
46
46
191
72
72
28
28
72
72
46
46
98
72
98
72
98
98
98
98
23
72
116
116
67
67
67
147
116
28
116
67
116
116
67
67
54
116
160
160
54
54
41
41
54
41
54
67
116
116
116
67
15
160
54
54
67
67
67
116
15
67
15
54
54
54
54
98
15
67
67
67
15
15
160
160
41
116
41
160
41
41
160
160
36
41
41
41
129
129
129
116
129
116
129
129
129
129
67
67
36
41
41
41
36
36
129
129
129
160
129
98
129
129
160
160
36
129
129
129
129
129
129
41
36
98
36
67
67
67
67
204
129
36
67
67
129
129
129
129
129
160
129
129
116
116
116
235
23
67
36
36
129
129
129
41
36
67
36
129
36
36
67
67
85
67
67
67
85
85
36
36
85
98
85
111
129
129
129
67
23
160
85
85
173
173
173
59
23
160
23
59
85
85
85
85
129
36
36
36
129
129
85
85
129
111
129
111
36
36
36
85
36
129
80
80
36
36
36
129
36
129
36
80
36
36
173
173
36
67
67
67
36
36
67
67
28
28
28
80
28
28
129
129
36
173
36
36
28
28
28
173
36
80
36
28
28
28
28
173
54
36
80
80
54
54
173
173
54
54
54
129
129
129
129
111
23
36
142
142
49
49
49
142
49
129
49
142
49
49
49
49
23
49
54
54
23
23
142
142
23
142
23
80
142
142
142
111
98
49
49
49
49
49
49
142
98
142
98
49
36
36
36
49
98
36
36
36
98
98
80
80
142
142
142
142
142
142
173
173
23
98
36
36
98
98
98
80
49
142
49
98
49
49
80
80
23
49
173
173
23
23
80
80
142
98
142
80
142
142
98
98
49
124
23
23
23
23
23
173
49
98
49
186
36
36
36
72
49
49
142
142
49
49
142
142
98
49
98
49
98
98
49
49
111
142
49
49
93
93
93
49
23
142
23
93
23
23
49
49
49
49
49
49
49
49
49
49
49
49
49
80
49
49
49
186
111
41
49
49
142
142
142
41
111
155
111
186
41
41
41
41
67
23
23
23
67
67
41
41
67
67
67
67
93
93
93
93
111
67
67
67
111
111
111
142
62
142
62
23
62
62
155
155
111
62
155
155
111
111
155
155
36
111
36
62
36
36
62
62
49
124
111
111
155
155
155
155
49
93
49
155
62
62
62
62
49
49
62
62
49
49
155
155
62
62
62
124
62
62
155
155
10
111
155
155
36
36
36
155
36
155
36
36
36
36
36
36
124
36
111
111
124
124
36
36
124
62
124
93
36
36
36
168
124
186
124
124
155
155
155
93
124
93
124
155
124
124
124
62
124
36
36
36
124
124
93
93
62
62
62
62
62
62
49
49
31
62
62
62
124
124
124
111
124
155
124
124
124
124
111
111
31
124
62
62
31
31
36
36
124
36
124
62
124
124
106
106
31
62
62
62
62
62
62
62
31
62
31
62
93
93
93
106
80
31
124
124
80
80
155
155
80
54
80
155
168
168
168
155
31
54
80
80
80
80
80
36
31
199
31
54
31
31
80
80
124
106
106
106
124
124
31
31
124
124
124
80
75
75
75
199
31
36
124
124
75
75
75
124
31
168
31
124
62
62
62
168
23
62
62
62
23
23
75
75
23
124
23
124
168
168
168
124
31
75
75
75
23
23
23
75
23
23
23
62
23
23
106
106
31
75
75
75
31
31
168
168
49
49
49
124
49
49
124
124
44
168
31
31
137
137
137
168
44
49
44
124
137
137
137
62
44
44
75
75
44
44
49
49
137
49
137
181
137
137
75
75
18
137
137
137
44
44
44
168
44
137
44
137
44
44
137
137
31
44
106
106
31
31
75
75
31
75
31
212
75
75
75
75
93
137
137
137
137
137
137
168
93
137
93
124
31
31
31
98
93
137
137
137
93
93
49
49
44
75
44
44
44
44
168
168
18
93
75
75
93
93
93
75
137
44
137
93
137
137
119
119
18
137
75
75
18
18
93
93
31
181
31
93
31
31
181
181
44
67
137
137
137
137
137
93
44
44
44
44
93
93
93
44
44
44
137
137
44
44
44
44
88
93
88
137
88
88
137
137
18
44
44
44
44
44
44
44
44
88
44
181
44
44
75
75
44
44
44
44
44
44
36
36
44
36
44
88
137
137
137
150
18
181
36
36
36
36
36
88
18
181
18
88
36
36
36
36
62
62
62
62
62
62
88
88
62
62
62
181
62
62
62
181
106
137
137
137
18
18
18
181
57
150
57
57
57
57
150
150
106
57
150
150
106
106
57
57
31
31
31
57
31
31
119
119
106
150
106
106
150
150
150
88
106
150
106
119
57
57
57
168
44
106
57
57
44
44
150
150
44
57
44
119
57
57
57
150
26
44
106
106
150
150
150
88
31
106
31
150
31
31
150
150
31
31
106
106
31
31
106
106
31
106
31
88
57
57
57
88
119
57
31
31
181
181
181
57
119
132
119
31
150
150
150
88
119
150
150
150
119
119
106
106
31
132
31
31
31
31
88
88
119
57
57
57
57
57
57
44
57
44
57
57
57
57
150
150
119
150
150
150
119
119
106
106
119
106
119
80
119
119
57
57
119
57
31
31
31
31
31
57
119
150
119
101
57
57
57
101
57
119
57
57
57
57
57
57
57
57
57
57
88
88
88
150
26
57
119
119
150
150
150
57
75
49
75
150
75
75
163
163
75
49
49
49
75
75
75
75
75
31
75
194
49
49
49
101
26
75
101
101
101
101
101
57
26
101
26
75
119
119
119
75
119
70
70
70
119
119
31
31
119
70
119
163
70
70
70
163
18
119
163
163
57
57
57
119
57
44
57
44
57
57
70
70
18
119
119
119
18
18
163
163
70
57
70
101
70
70
119
119
18
70
18
18
57
57
57
163
18
101
18
163
70
70
70
163
44
18
163
163
44
44
119
119
44
163
44
119
163
163
163
88
26
44
44
44
132
132
132
44
132
119
132
119
132
132
132
132
39
132
70
70
39
39
44
44
39
44
39
176
132
132
132
70
39
163
132
132
132
132
132
101
39
163
39
132
132
132
132
119
39
132
132
132
39
39
101
101
70
70
70
70
70
70
207
207
26
39
70
70
132
132
132
194
132
132
132
132
132
132
132
132
26
119
119
119
26
26
70
70
132
39
132
70
132
132
44
44
88
70
39
39
39
39
39
163
88
70
88
70
70
70
70
70
88
88
39
39
88
88
101
101
132
114
132
163
132
132
70
70
39
163
88
88
176
176
176
88
26
62
26
176
26
26
62
62
132
88
88
88
132
132
39
39
132
39
132
62
88
88
88
88
39
114
132
132
39
39
39
114
39
88
39
132
83
83
83
132
39
39
39
39
39
39
132
132
39
83
39
83
176
176
176
83
39
70
70
70
39
39
39
132
31
70
31
31
31
31
83
83
39
31
132
132
39
39
176
176
31
39
31
83
31
31
176
176
57
83
39
39
31
31
31
70
57
176
57
114
83
83
83
83
57
57
176
176
57
57
57
57
132
132
132
57
132
132
114
114
13
39
145
145
52
52
52
145
52
145
52
52
52
52
145
145
26
52
52
52
26
26
52
52
26
57
26
114
145
145
145
88
101
145
26
26
145
145
145
145
101
114
101
52
52
52
52
176
101
52
52
52
101
101
145
145
39
52
39
114
39
39
52
52
26
39
39
39
101
101
101
70
145
83
145
101
145
145
145
145
26
145
176
176
26
26
101
101
101
39
101
132
101
101
83
83
26
145
52
52
52
52
52
57
26
83
26
52
176
176
176
127
145
26
83
83
145
145
101
101
145
83
145
52
101
101
101
83
114
127
26
26
26
26
26
83
52
176
52
101
52
52
189
189
52
39
39
39
52
52
52
52
52
145
52
101
145
145
145
75
114
52
101
101
101
101
101
75
114
52
114
52
52
52
52
145
26
96
96
96
26
26
145
145
26
96
26
145
52
52
52
96
114
52
52
52
52
52
52
52
52
52
52
52
52
52
83
83
114
52
52
52
114
114
44
44
145
52
145
44
145
145
44
44
70
158
114
114
44
44
44
189
70
44
70
96
26
26
26
189
70
70
44
44
70
70
70
70
96
70
96
127
96
96
96
96
13
70
70
70
114
114
114
70
65
145
65
145
65
65
26
26
114
65
158
158
114
114
65
65
114
158
114
70
158
158
158
65
52
114
39
39
39
39
39
39
52
65
52
39
114
114
114
65
52
158
158
158
52
52
96
96
65
158
65
114
65
65
65
65
13
52
65
65
52
52
52
96
65
158
65
52
65
65
127
127
13
65
158
158
13
13
114
114
39
158
39
114
39
39
158
158
127
158
39
39
39
39
39
189
127
39
127
114
114
114
114
52
127
127
39
39
127
127
65
65
39
96
39
65
39
39
171
171
34
189
127
127
158
158
158
127
127
96
127
158
127
127
158
158
127
127
127
127
127
127
39
39
127
39
127
39
96
96
96
127
34
65
65
65
65
65
65
202
34
52
34
52
65
65
65
65
127
127
127
127
127
127
158
158
127
127
127
114
114
114
114
233
34
127
65
65
34
34
34
65
127
39
127
39
127
127
65
65
34
127
109
109
34
34
65
65
65
65
65
127
65
65
65
65
83
65
34
34
96
96
96
65
83
109
83
158
127
127
127
65
83
83
158
158
83
83
57
57
171
158
171
57
171
171
158
158
21
57
83
83
83
83
83
83
34
39
34
83
34
34
57
57
127
34
83
83
127
127
109
109
127
109
127
65
34
34
34
83
34
127
127
127
78
78
78
78
34
202
34
127
127
127
127
158
34
78
78
78
34
34
171
171
65
127
65
171
65
65
171
171
34
65
65
65
26
26
26
52
26
78
26
26
26
26
127
127
34
171
171
171
34
34
78
78
26
78
26
171
26
26
78
78
34
26
26
26
26
26
26
171
34
109
34
171
78
78
78
78
52
34
171
171
52
52
52
52
52
127
52
52
127
127
127
109
21
171
34
34
140
140
140
52
47
171
47
140
47
47
127
127
47
140
140
140
47
47
47
47
47
78
47
78
52
52
52
109
21
52
140
140
140
140
140
202
21
78
21
171
140
140
140
109
47
47
47
47
47
47
140
140
47
140
47
140
140
140
140
140
96
47
109
109
34
34
34
47
34
78
34
78
34
34
215
215
96
78
78
78
96
96
140
140
140
140
140
140
140
140
171
171
96
140
96
96
34
34
34
127
96
101
96
78
140
140
140
78
47
96
52
52
47
47
78
78
47
47
47
140
171
171
171
122
21
96
78
78
96
96
96
78
140
78
140
47
140
140
96
96
21
140
122
122
21
21
140
140
21
78
21
171
96
96
96
171
47
184
34
34
34
34
34
70
47
184
47
34
140
140
140
96
47
140
140
140
47
47
47
47
96
47
96
140
96
96
47
47
21
47
140
140
47
47
47
122
91
47
91
47
91
91
140
140
21
91
140
140
21
21
47
47
47
47
47
52
47
47
47
47
47
91
47
47
47
47
47
91
47
78
47
78
47
47
47
184
47
47
39
39
47
47
39
39
140
91
140
39
140
140
153
153
109
184
39
39
39
39
39
39
21
91
21
184
21
21
91
91
65
39
39
39
65
65
65
65
65
65
65
122
91
91
91
91
109
65
65
65
65
65
65
91
109
184
109
140
140
140
140
140
60
21
21
21
60
60
153
153
60
60
60
60
153
153
153
65
109
60
153
153
109
109
109
153
34
60
34
34
34
34
60
60
109
34
122
122
109
109
153
153
153
109
153
153
153
153
91
91
47
153
109
109
60
60
60
60
47
171
47
184
60
60
60
60
47
47
153
153
47
47
60
60
60
122
60
122
60
60
153
153
16
47
109
109
153
153
153
109
34
91
34
153
34
34
153
153
34
34
153
153
34
34
34
34
34
109
34
259
109
109
109
140
122
109
34
34
60
60
60
153
122
91
122
60
34
34
34
166
122
184
184
184
122
122
135
135
153
34
153
91
153
153
91
91
122
153
153
153
122
122
122
60
34
109
34
122
34
34
34
34
122
34
91
91
122
122
60
60
60
60
60
184
60
60
47
47
122
47
60
60
60
60
60
184
122
153
122
109
153
153
153
109
122
122
109
109
122
122
109
109
122
83
122
60
60
60
60
109
29
60
34
34
34
34
34
104
122
60
122
153
122
122
104
104
60
60
60
60
60
60
122
122
60
60
60
60
60
60
60
153
29
60
60
60
91
91
91
104
29
153
29
60
122
122
122
197
78
153
153
153
78
78
52
52
78
153
78
52
166
166
166
153
29
52
52
52
78
78
78
52
78
78
78
34
78
78
197
197
29
52
52
52
29
29
78
78
104
104
104
78
104
104
60
60
122
104
29
29
122
122
122
197
122
78
122
78
73
73
73
197
122
122
34
34
122
122
73
73
73
166
73
122
73
73
166
166
29
122
166
166
60
60
60
166
60
122
60
47
60
60
47
47
21
60
73
73
21
21
122
122
21
122
21
73
166
166
166
122
21
60
73
73
73
73
73
166
21
122
21
73
21
21
21
73
21
60
60
60
21
21
104
104
73
166
73
73
73
73
166
166
29
21
166
166
47
47
47
166
47
122
47
47
47
47
122
122
29
166
166
166
29
29
47
47
135
47
135
166
135
135
47
47
42
122
135
135
135
135
135
60
42
135
42
47
73
73
73
73
42
42
47
47
42
42
47
47
135
179
135
197
135
135
73
73
29
166
135
135
135
135
135
135
42
104
42
166
42
42
135
135
42
135
135
135
42
42
135
135
42
135
42
47
104
104
104
47
29
73
73
73
73
73
73
73
29
210
29
60
73
73
73
73
135
135
135
135
135
135
135
135
135
135
135
166
135
135
135
241
91
122
122
122
29
29
29
96
135
73
135
42
135
135
73
73
91
135
47
47
91
91
73
73
42
42
42
135
42
42
166
166
91
73
91
91
73
73
73
135
91
73
91
73
42
42
42
73
135
91
104
104
135
135
117
117
135
166
135
42
73
73
73
166
16
166
91
91
179
179
179
65
29
91
29
179
29
29
179
179
135
29
65
65
135
135
91
91
135
91
135
91
42
42
42
47
42
42
135
135
91
91
91
42
42
91
42
135
135
135
135
91
42
42
42
42
42
42
91
91
86
135
86
135
86
86
135
135
42
42
42
42
42
42
42
47
42
135
42
42
42
42
86
86
42
179
179
179
42
42
73
73
42
73
42
179
42
42
135
135
42
73
34
34
34
34
34
60
42
86
42
34
135
135
135
148
34
42
179
179
34
34
42
42
34
86
34
86
179
179
179
179
16
86
42
42
34
34
34
34
60
73
60
34
60
60
117
117
60
86
86
86
60
60
60
60
60
179
60
91
60
60
60
179
16
135
135
135
135
135
135
117
16
117
16
179
148
148
148
42
55
55
55
55
55
55
148
148
55
55
55
135
148
148
148
60
104
55
55
55
29
29
29
86
29
55
29
60
29
29
117
117
104
148
148
148
104
104
148
148
148
29
148
86
148
148
148
148
104
117
104
104
55
55
55
166
104
179
104
148
55
55
55
86
42
104
148
148
42
42
55
55
42
117
42
117
55
55
55
148
117
42
42
42
104
104
104
223
148
73
148
86
148
148
104
104
29
148
148
148
29
29
148
148
29
179
29
86
104
104
104
254
29
42
104
104
104
104
104
109
29
86
29
148
55
55
55
86
29
55
55
55
29
29
86
86
179
55
179
55
179
179
130
130
117
29
86
86
148
148
148
86
148
104
148
148
148
148
55
55
